license_id,brand_name,ingredient,drugbank_id,potential_indication,source,score
EMEA/H/C/003820,Keytruda,PEMBROLIZUMAB,DB09037,breast papillomatosis,TxGNN Deep Learning,0.853992760181427
EMEA/H/C/000701,Orencia,ABATACEPT,DB01281,Crohn's colitis,TxGNN Deep Learning,0.8539825081825256
EMEA/H/C/005818,Uplizna,INEBILIZUMAB,DB12530,colobomatous microphthalmia-rhizomelic dysplasia syndrome,TxGNN Deep Learning,0.8539777398109436
EMEA/H/C/001016,Iressa,GEFITINIB,DB00317,granular cell tumor,TxGNN Deep Learning,0.8539113402366638
EMEA/H/C/000494,Reyataz,ATAZANAVIR (AS SULFATE),DB01072,Kyasanur forest disease,TxGNN Deep Learning,0.853904664516449
EMEA/H/C/004119,Besponsa,INOTUZUMAB OZOGAMICIN,DB05889,benign neoplasm of tongue,TxGNN Deep Learning,0.8538865447044373
EMEA/H/C/002489,Xalkori,CRIZOTINIB,DB08865,pediatric extraocular retinoblastoma,TxGNN Deep Learning,0.8538800477981567
EMEA/H/C/000402,Tamiflu,OSELTAMIVIR,DB00198,"Kaposi sarcoma, susceptibility to",TxGNN Deep Learning,0.8538435101509094
EMEA/H/C/004029,Lokelma,SODIUM ZIRCONIUM CYCLOSILICATE,DB14048,vulvar neoplasm,TxGNN Deep Learning,0.8538324236869812
,Lopinavir,LOPINAVIR,DB01601,hepatitis E virus infection,TxGNN Deep Learning,0.8538267016410828
EMEA/H/C/004870,Polivy,POLATUZUMAB VEDOTIN,DB12240,pregnancy disorder with abortive outcome,TxGNN Deep Learning,0.8537182211875916
EMEA/H/C/006560,Gobivaz,GOLIMUMAB,DB06674,infantile systemic hyalinosis,TxGNN Deep Learning,0.8536587953567505
EMEA/H/C/003718,Lemtrada,ALEMTUZUMAB,DB00087,thyroglossal duct cyst,TxGNN Deep Learning,0.8536492586135864
EMEA/H/C/004646,Lorviqua,LORLATINIB,DB12130,autosomal dominant mitochondrial myopathy with exercise intolerance,TxGNN Deep Learning,0.8536399602890015
EMEA/H/C/002706,Bretaris Genuair,ACLIDINIUM BROMIDE,DB08897,migraine with brainstem aura,TxGNN Deep Learning,0.8536270260810852
EMEA/H/C/005725,Vydura,RIMEGEPANT,DB12457,resistance to thyroid hormone due to a mutation in thyroid hormone receptor beta,TxGNN Deep Learning,0.8536238670349121
EMEA/H/C/004438,Mepsevii,VESTRONIDASE ALFA,DB12366,Tay-Sachs disease,TxGNN Deep Learning,0.8536181449890137
EMEA/H/C/004119,Besponsa,INOTUZUMAB OZOGAMICIN,DB05889,cervical neuroblastoma,TxGNN Deep Learning,0.8536070585250854
EMEA/H/C/000477,Aldurazyme,LARONIDASE,DB00090,inclusion myopathy,TxGNN Deep Learning,0.8535904288291931
,Elbasvir,ELBASVIR,DB11574,salivary gland disease,TxGNN Deep Learning,0.8535246253013611
EMEA/H/C/006138,Winlevi,CLASCOTERONE,DB12499,ulerythema ophryogenesis,TxGNN Deep Learning,0.8535176515579224
EMEA/H/C/000701,Orencia,ABATACEPT,DB01281,pseudoachondroplasia,TxGNN Deep Learning,0.8534689545631409
,Pioglitazone,PIOGLITAZONE,DB01132,homozygous familial hypercholesterolemia,TxGNN Deep Learning,0.8534557223320007
EMEA/H/C/003819,Zykadia,CERITINIB,DB09063,retinal cell neoplasm,TxGNN Deep Learning,0.8533965945243835
EMEA/H/C/000823,Thalidomide BMS (previously Thalidomide Celgene),THALIDOMIDE,DB01041,plasma cell myeloma,TxGNN Deep Learning,0.853394627571106
EMEA/H/C/000232,ReFacto AF,MOROCTOCOG ALFA,DB13999,Ledderhose disease,TxGNN Deep Learning,0.8533408045768738
EMEA/H/C/005933,Catiolanze,LATANOPROST,DB00654,pseudopelade of Brocq,TxGNN Deep Learning,0.8533236384391785
EMEA/H/C/000717,Revlimid,LENALIDOMIDE,DB00480,localized pagetoid reticulosis,TxGNN Deep Learning,0.8532898426055908
EMEA/H/C/004647,Zessly,INFLIXIMAB,DB00065,rheumatoid vasculitis,TxGNN Deep Learning,0.853222668170929
EMEA/H/C/004119,Besponsa,INOTUZUMAB OZOGAMICIN,DB05889,acne (disease),TxGNN Deep Learning,0.8531839847564697
EMEA/H/C/004654,Rolufta Ellipta (previously Rolufta),UMECLIDINIUM BROMIDE,DB09076,variably protease-sensitive prionopathy,TxGNN Deep Learning,0.8530595302581787
,Pibrentasvir,PIBRENTASVIR,DB13878,Singleton-Merten syndrome,TxGNN Deep Learning,0.8530533909797668
EMEA/H/C/000105,Rapilysin,RETEPLASE,DB00015,stroke disorder,TxGNN Deep Learning,0.8530493974685669
EMEA/H/C/004458,Entecavir Accord,ENTECAVIR,DB00442,branchial cleft anomaly,TxGNN Deep Learning,0.8530154228210449
EMEA/H/C/002616,Wakix,PITOLISANT,DB11642,papilledema,TxGNN Deep Learning,0.8529844880104065
EMEA/H/C/000255,Prometax,RIVASTIGMINE,DB00989,combined dystonia,TxGNN Deep Learning,0.8529291749000549
EMEA/H/C/000570,Mimpara,CINACALCET HYDROCHLORIDE,DB01012,leprosy,TxGNN Deep Learning,0.8529247641563416
EMEA/H/C/002642,Mirvaso,BRIMONIDINE TARTRATE,DB00484,hypertrichosis (disease),TxGNN Deep Learning,0.8529096841812134
EMEA/H/C/004326,Carmustine medac (previously Carmustine Obvius),CARMUSTINE,DB00262,pleomorphic xanthoastrocytoma,TxGNN Deep Learning,0.8529045581817627
EMEA/H/C/005030,Sogroya,SOMAPACITAN,DB15093,migraine with brainstem aura,TxGNN Deep Learning,0.8528777360916138
,Ledipasvir,LEDIPASVIR,DB09027,familial Dupuytren contracture,TxGNN Deep Learning,0.8527964949607849
EMEA/H/C/004248,Alunbrig,BRIGATINIB,DB12267,metastatic melanoma,TxGNN Deep Learning,0.8526672124862671
EMEA/H/C/002548,Scenesse,AFAMELANOTIDE,DB04931,autosomal recessive severe congenital neutropenia due to G6PC3 deficiency,TxGNN Deep Learning,0.8526588082313538
,Trifluridine,TRIFLURIDINE,DB00432,sequela of COVID-19,TxGNN Deep Learning,0.8526462316513062
EMEA/H/C/000154,Xenical,ORLISTAT,DB01083,fatty liver disease,TxGNN Deep Learning,0.852640688419342
EMEA/H/C/003791,Imbruvica,IBRUTINIB,DB09053,Richter syndrome,TxGNN Deep Learning,0.8526174426078796
EMEA/H/C/005436,Minjuvi,TAFASITAMAB,DB15044,renal pelvis papillary urothelial carcinoma,TxGNN Deep Learning,0.8526115417480469
EMEA/H/C/002643,Mekinist,TRAMETINIB,DB08911,vulva sarcoma,TxGNN Deep Learning,0.8525676131248474
,Ketorolac,KETOROLAC,DB00465,pseudomembranous conjunctivitis,TxGNN Deep Learning,0.852567195892334
,Glycopyrronium,GLYCOPYRRONIUM,DB00986,Ambras type hypertrichosis universalis congenita,TxGNN Deep Learning,0.8525632619857788
EMEA/H/C/001215,Brinavess,VERNAKALANT HYDROCHLORIDE,DB06217,infectious bovine rhinotracheitis,TxGNN Deep Learning,0.8525479435920715
EMEA/H/C/001215,Brinavess,VERNAKALANT HYDROCHLORIDE,DB06217,malignant catarrh,TxGNN Deep Learning,0.8525479435920715
EMEA/H/C/001179,Daxas,ROFLUMILAST,DB01656,scalp dermatosis,TxGNN Deep Learning,0.852541983127594
EMEA/H/C/004580,Braftovi,ENCORAFENIB,DB11718,rete ovarii cystadenoma,TxGNN Deep Learning,0.8525288701057434
EMEA/H/C/004119,Besponsa,INOTUZUMAB OZOGAMICIN,DB05889,inner ear neoplasm,TxGNN Deep Learning,0.8525257706642151
EMEA/H/C/006138,Winlevi,CLASCOTERONE,DB12499,"progeroid syndrome, Petty type",TxGNN Deep Learning,0.852512538433075
EMEA/H/C/000332,Aranesp,DARBEPOETIN ALFA,DB00012,familial Dupuytren contracture,TxGNN Deep Learning,0.8524842858314514
EMEA/H/C/004029,Lokelma,SODIUM ZIRCONIUM CYCLOSILICATE,DB14048,vulvitis,TxGNN Deep Learning,0.8524293303489685
,Trifluridine,TRIFLURIDINE,DB00432,hepatitis C induced liver cirrhosis,TxGNN Deep Learning,0.8523366451263428
EMEA/H/C/001179,Daxas,ROFLUMILAST,DB01656,primary hereditary glaucoma,TxGNN Deep Learning,0.85231614112854
EMEA/H/C/004752,Xospata,GILTERITINIB FUMARATE,DB12141,breast papillomatosis,TxGNN Deep Learning,0.8522777557373047
EMEA/H/C/000379,Cancidas (previously Caspofungin MSD),CASPOFUNGIN (AS ACETATE),DB00520,blunt duct adenosis of breast,TxGNN Deep Learning,0.8522470593452454
EMEA/H/C/000379,Cancidas (previously Caspofungin MSD),CASPOFUNGIN (AS ACETATE),DB00520,apocrine adenosis of breast,TxGNN Deep Learning,0.8522470593452454
EMEA/H/C/001039,Onglyza,SAXAGLIPTIN,DB06335,autoimmune oophoritis,TxGNN Deep Learning,0.8522263765335083
EMEA/H/C/004438,Mepsevii,VESTRONIDASE ALFA,DB12366,Gaucher disease,TxGNN Deep Learning,0.8521746397018433
EMEA/H/C/004326,Carmustine medac (previously Carmustine Obvius),CARMUSTINE,DB00262,gastric mantle cell lymphoma,TxGNN Deep Learning,0.8521627187728882
,Lopinavir,LOPINAVIR,DB01601,"hepatitis, viral, animal",TxGNN Deep Learning,0.852095901966095
EMEA/H/C/004108,Ondexxya,ANDEXANET ALFA,DB14562,hypophosphatemic rickets,TxGNN Deep Learning,0.8520771265029907
EMEA/H/C/003906,Ketoconazole Esteve (previously Ketoconazole HRA),KETOCONAZOLE,DB01026,papillary conjunctivitis,TxGNN Deep Learning,0.8520647287368774
EMEA/H/C/004780,Stimufend,PEGFILGRASTIM,DB00019,neonatal thrombocytopenia,TxGNN Deep Learning,0.8520509600639343
EMEA/H/C/004275,Crysvita,BUROSUMAB,DB14012,hypophosphatemic rickets,TxGNN Deep Learning,0.8520382642745972
,Ledipasvir,LEDIPASVIR,DB09027,collagenopathy,TxGNN Deep Learning,0.8519555330276489
EMEA/H/C/004108,Ondexxya,ANDEXANET ALFA,DB14562,hemorrhagic disorder due to a coagulation factors defect,TxGNN Deep Learning,0.8519432544708252
EMEA/H/C/000802,Mepact,MIFAMURTIDE,DB13615,autoimmune oophoritis,TxGNN Deep Learning,0.8519339561462402
EMEA/H/C/000593,Xyrem,SODIUM OXYBATE,DB09072,alcohol amnestic disorder,TxGNN Deep Learning,0.8518652319908142
EMEA/H/C/000717,Revlimid,LENALIDOMIDE,DB00480,lymphoma,TxGNN Deep Learning,0.8517687320709229
EMEA/H/C/002572,Tybost,COBICISTAT,DB09065,chronic hepatitis B virus infection,TxGNN Deep Learning,0.8517240285873413
EMEA/H/C/004326,Carmustine medac (previously Carmustine Obvius),CARMUSTINE,DB00262,"primary cutaneous diffuse large B-cell lymphoma, Leg type",TxGNN Deep Learning,0.8516603112220764
EMEA/H/C/004119,Besponsa,INOTUZUMAB OZOGAMICIN,DB05889,schwannoma of jugular foramen,TxGNN Deep Learning,0.8516554832458496
EMEA/H/C/003731,Blincyto,BLINATUMOMAB,DB09052,inherited thrombophilia,TxGNN Deep Learning,0.8516506552696228
EMEA/H/C/004964,Silodosin Recordati,SILODOSIN,DB06207,pulmonary arterial hypertension,TxGNN Deep Learning,0.8515772223472595
EMEA/H/C/000839,Volibris,AMBRISENTAN,DB06403,kidney fibrosarcoma,TxGNN Deep Learning,0.8515528440475464
EMEA/H/C/000698,Byetta,EXENATIDE,DB01276,selective pituitary resistance to thyroid hormone,TxGNN Deep Learning,0.8515231013298035
EMEA/H/C/004204,Mylotarg,GEMTUZUMAB OZOGAMICIN,DB00056,inverse Klippel-Trenaunay syndrome,TxGNN Deep Learning,0.8514687418937683
EMEA/H/C/000698,Byetta,EXENATIDE,DB01276,gout,TxGNN Deep Learning,0.8514429926872253
EMEA/H/C/000535,Wilzin,ZINC,DB01593,diffuse alopecia areata,TxGNN Deep Learning,0.851436197757721
EMEA/H/C/002733,Feraccru,FERRIC MALTOL,DB15598,inborn error of biotin metabolism,TxGNN Deep Learning,0.8513782024383545
EMEA/H/C/004870,Polivy,POLATUZUMAB VEDOTIN,DB12240,indolent plasma cell myeloma,TxGNN Deep Learning,0.8513451218605042
EMEA/H/C/004580,Braftovi,ENCORAFENIB,DB11718,ovarian mucinous cystadenofibroma,TxGNN Deep Learning,0.8513238430023193
EMEA/H/C/004108,Ondexxya,ANDEXANET ALFA,DB14562,bone remodeling disease,TxGNN Deep Learning,0.8512882590293884
EMEA/H/C/000698,Byetta,EXENATIDE,DB01276,thyroid gland disease,TxGNN Deep Learning,0.8512853980064392
EMEA/H/C/000539,Velcade,BORTEZOMIB,DB00188,mantle cell lymphoma,TxGNN Deep Learning,0.8512851595878601
EMEA/H/C/004046,Fiasp,INSULIN ASPART,DB01306,congenital hypotrichosis milia,TxGNN Deep Learning,0.85127854347229
EMEA/H/C/004699,Onpattro,PATISIRAN SODIUM,DB14582,Smouldering systemic mastocytosis,TxGNN Deep Learning,0.8512500524520874
EMEA/H/C/005933,Catiolanze,LATANOPROST,DB00654,chronic kidney disease,TxGNN Deep Learning,0.8511800765991211
EMEA/H/C/004119,Besponsa,INOTUZUMAB OZOGAMICIN,DB05889,benign neoplasm of buccal mucosa,TxGNN Deep Learning,0.8511692881584167
EMEA/H/C/004480,Yescarta,AXICABTAGENE CILOLEUCEL,DB13915,progesterone-receptor negative breast cancer,TxGNN Deep Learning,0.8511645793914795
EMEA/H/C/004090,Kymriah,TISAGENLECLEUCEL,DB13881,progesterone-receptor negative breast cancer,TxGNN Deep Learning,0.8511645793914795
,Ketorolac,KETOROLAC,DB00465,parasitic conjunctivitis,TxGNN Deep Learning,0.8511459827423096
,Ketorolac,KETOROLAC,DB00465,conjunctival folliculosis,TxGNN Deep Learning,0.8511459827423096
,Ketorolac,KETOROLAC,DB00465,chronic follicular conjunctivitis,TxGNN Deep Learning,0.8511459827423096
,Ketorolac,KETOROLAC,DB00465,serous conjunctivitis except viral,TxGNN Deep Learning,0.8511459827423096
EMEA/H/C/005933,Catiolanze,LATANOPROST,DB00654,genetic alopecia,TxGNN Deep Learning,0.8511307239532471
EMEA/H/C/002572,Tybost,COBICISTAT,DB09065,commissural lip fistula,TxGNN Deep Learning,0.8510292172431946
,Ketorolac,KETOROLAC,DB00465,infective urethral stricture,TxGNN Deep Learning,0.8509511947631836
,Velpatasvir,VELPATASVIR,DB11613,lymphocytic hypereosinophilic syndrome,TxGNN Deep Learning,0.8509481549263
,Ketorolac,KETOROLAC,DB00465,conjunctival disorder,TxGNN Deep Learning,0.8509478569030762
,Fingolimod,FINGOLIMOD,DB08868,breast fibrosarcoma,TxGNN Deep Learning,0.8509213924407959
EMEA/H/C/000913,Conbriza,BAZEDOXIFENE,DB06401,retinal microaneurysm,TxGNN Deep Learning,0.8508691191673279
EMEA/H/C/000913,Conbriza,BAZEDOXIFENE,DB06401,arteriosclerotic retinopathy,TxGNN Deep Learning,0.8508691191673279
EMEA/H/C/000539,Velcade,BORTEZOMIB,DB00188,Hodgkins lymphoma,TxGNN Deep Learning,0.8508589267730713
EMEA/H/C/000839,Volibris,AMBRISENTAN,DB06403,anus leiomyosarcoma,TxGNN Deep Learning,0.8508552312850952
EMEA/H/C/004248,Alunbrig,BRIGATINIB,DB12267,non-cutaneous melanoma,TxGNN Deep Learning,0.8508530855178833
EMEA/H/C/006312,Paxneury,GUANFACINE HYDROCHLORIDE,DB01018,"Charcot-Marie-Tooth disease, demyelinating, type 1G",TxGNN Deep Learning,0.8508099913597107
EMEA/H/C/005436,Minjuvi,TAFASITAMAB,DB15044,atypical coarctation of aorta,TxGNN Deep Learning,0.8507928252220154
EMEA/H/C/003820,Keytruda,PEMBROLIZUMAB,DB09037,salivary gland basal cell adenocarcinoma,TxGNN Deep Learning,0.8507679104804993
EMEA/H/C/000618,Tarceva,ERLOTINIB,DB00530,refractory cytopenia of childhood,TxGNN Deep Learning,0.8507188558578491
EMEA/H/C/002601,Tecfidera,DIMETHYL FUMARATE,DB08908,angiosarcoma of the scalp,TxGNN Deep Learning,0.850712776184082
EMEA/H/C/000477,Aldurazyme,LARONIDASE,DB00090,cholesterol metabolism disease,TxGNN Deep Learning,0.8507035970687866
EMEA/H/C/000915,Valdoxan,AGOMELATINE,DB06594,distal 17p13.3 microdeletion syndrome,TxGNN Deep Learning,0.8506299257278442
EMEA/H/C/003731,Blincyto,BLINATUMOMAB,DB09052,platelet-type bleeding disorder,TxGNN Deep Learning,0.8506289124488831
EMEA/H/C/004480,Yescarta,AXICABTAGENE CILOLEUCEL,DB13915,psoriasis,TxGNN Deep Learning,0.8505565524101257
EMEA/H/C/004090,Kymriah,TISAGENLECLEUCEL,DB13881,psoriasis,TxGNN Deep Learning,0.8505565524101257
EMEA/H/C/000532,Kentera (previously Oxybutynin Nicobrand),OXYBUTYNIN,DB01062,postcholecystectomy syndrome,TxGNN Deep Learning,0.8505374193191528
EMEA/H/C/000532,Kentera (previously Oxybutynin Nicobrand),OXYBUTYNIN,DB01062,adolescent/adult onset autosomal dominant epilepsy with auditory features,TxGNN Deep Learning,0.8505118489265442
EMEA/H/C/004930,Giapreza,ANGIOTENSIN II ACETATE,DB11842,cecum villous adenoma,TxGNN Deep Learning,0.8505055904388428
EMEA/H/C/001043,Multaq,DRONEDARONE,DB04855,"thrombophilia, familial, due to decreased release of tissue plasminogen activator",TxGNN Deep Learning,0.85047447681427
EMEA/H/C/004930,Giapreza,ANGIOTENSIN II ACETATE,DB11842,rectosigmoid junction neoplasm,TxGNN Deep Learning,0.8504676222801208
EMEA/H/C/000909,Qutenza,CAPSAICIN,DB06774,testicular regression syndrome,TxGNN Deep Learning,0.8504409790039062
,Acalabrutinib,ACALABRUTINIB,DB11703,tetra-amelia,TxGNN Deep Learning,0.8503904938697815
EMEA/H/C/000913,Conbriza,BAZEDOXIFENE,DB06401,"neurodevelopmental disorder with ataxic gait, absent speech, and decreased cortical white matter",TxGNN Deep Learning,0.850364089012146
,Zidovudine,ZIDOVUDINE,DB00495,commissural lip fistula,TxGNN Deep Learning,0.8503133058547974
EMEA/H/C/003848,Baqsimi,GLUCAGON,DB00040,pityriasis simplex,TxGNN Deep Learning,0.8503050804138184
EMEA/H/C/005436,Minjuvi,TAFASITAMAB,DB15044,Richter syndrome,TxGNN Deep Learning,0.8502730131149292
,Tenofovir alafenamide,TENOFOVIR ALAFENAMIDE,DB09299,hepatic porphyria,TxGNN Deep Learning,0.8502570390701294
EMEA/H/C/000107,Epivir,LAMIVUDINE,DB00709,commissural lip fistula,TxGNN Deep Learning,0.850244402885437
EMEA/H/C/005207,Trepulmix,TREPROSTINIL SODIUM,DB00374,maculopapular cutaneous mastocytosis,TxGNN Deep Learning,0.850220799446106
EMEA/H/C/004119,Besponsa,INOTUZUMAB OZOGAMICIN,DB05889,benign neoplasm of hypopharynx,TxGNN Deep Learning,0.850215494632721
EMEA/H/C/005725,Vydura,RIMEGEPANT,DB12457,myositis fibrosa,TxGNN Deep Learning,0.8501545190811157
EMEA/H/C/005725,Vydura,RIMEGEPANT,DB12457,idiopathic granulomatous myositis,TxGNN Deep Learning,0.8501545190811157
EMEA/H/C/002293,Edarbi,AZILSARTAN MEDOXOMIL,DB08822,hypotrichosis simplex of the scalp,TxGNN Deep Learning,0.8501335978507996
EMEA/H/C/005075,Azacitidine betapharm,AZACITIDINE,DB00928,acute myeloblastic leukemia with maturation,TxGNN Deep Learning,0.8501328825950623
EMEA/H/C/001027,ellaOne,ULIPRISTAL,DB08867,heart neoplasm,TxGNN Deep Learning,0.8501269221305847
EMEA/H/C/004119,Besponsa,INOTUZUMAB OZOGAMICIN,DB05889,benign neoplasm of floor of mouth,TxGNN Deep Learning,0.8501076102256775
EMEA/H/C/004480,Yescarta,AXICABTAGENE CILOLEUCEL,DB13915,chromhidrosis,TxGNN Deep Learning,0.8500804901123047
EMEA/H/C/004090,Kymriah,TISAGENLECLEUCEL,DB13881,chromhidrosis,TxGNN Deep Learning,0.8500804901123047
EMEA/H/C/002294,Vyndaqel,TAFAMIDIS,DB11644,primary amyloidosis,TxGNN Deep Learning,0.8500127792358398
EMEA/H/C/004930,Giapreza,ANGIOTENSIN II ACETATE,DB11842,cecum neuroendocrine tumor G1,TxGNN Deep Learning,0.8499475121498108
EMEA/H/C/005075,Azacitidine betapharm,AZACITIDINE,DB00928,inverse Klippel-Trenaunay syndrome,TxGNN Deep Learning,0.849908173084259
EMEA/H/C/004119,Besponsa,INOTUZUMAB OZOGAMICIN,DB05889,diabetic retinopathy,TxGNN Deep Learning,0.8498657941818237
EMEA/H/C/000909,Qutenza,CAPSAICIN,DB06774,arthrogryposis epileptic seizures migrational brain disorder,TxGNN Deep Learning,0.8498572111129761
EMEA/H/C/006560,Gobivaz,GOLIMUMAB,DB06674,pseudo-von Willebrand disease,TxGNN Deep Learning,0.8498513102531433
EMEA/H/C/004119,Besponsa,INOTUZUMAB OZOGAMICIN,DB05889,neoplasm of major salivary gland,TxGNN Deep Learning,0.8498132824897766
EMEA/H/C/004335,Dzuveo,SUFENTANIL CITRATE,DB00708,peptic ulcer disease,TxGNN Deep Learning,0.8497955203056335
EMEA/H/C/000521,Lysodren,MITOTANE,DB00648,breast adenosis,TxGNN Deep Learning,0.849788248538971
EMEA/H/C/004974,Xofluza,BALOXAVIR MARBOXIL,DB13997,squamous cell lung carcinoma,TxGNN Deep Learning,0.8497293591499329
EMEA/H/C/003841,Rxulti,BREXPIPRAZOLE,DB09128,chromosome 15q26-qter deletion syndrome,TxGNN Deep Learning,0.8497167825698853
EMEA/H/C/002293,Edarbi,AZILSARTAN MEDOXOMIL,DB08822,intracerebral hemorrhage,TxGNN Deep Learning,0.8496894240379333
EMEA/H/C/002489,Xalkori,CRIZOTINIB,DB08865,retinal cell neoplasm,TxGNN Deep Learning,0.8496708273887634
,Glecaprevir,GLECAPREVIR,DB13879,Singleton-Merten syndrome,TxGNN Deep Learning,0.849668562412262
EMEA/H/C/004264,Inhixa,ENOXAPARIN SODIUM,DB01225,palmar fibromatosis,TxGNN Deep Learning,0.8495962023735046
,Lopinavir,LOPINAVIR,DB01601,hepatitis A virus infection,TxGNN Deep Learning,0.849574625492096
,Glycopyrronium,GLYCOPYRRONIUM,DB00986,arterial dissection-lentiginosis syndrome,TxGNN Deep Learning,0.8495711088180542
EMEA/H/C/004580,Braftovi,ENCORAFENIB,DB11718,malignant ovarian Brenner tumor,TxGNN Deep Learning,0.84956955909729
EMEA/H/C/005731,Aqumeldi,ENALAPRIL (MALEATE),DB00584,"glaucoma 1, open angle",TxGNN Deep Learning,0.8495507836341858
EMEA/H/C/003790,Kyprolis,CARFILZOMIB,DB08889,vertebral anomalies and variable endocrine and T-cell dysfunction,TxGNN Deep Learning,0.8495364189147949
EMEA/H/C/004119,Besponsa,INOTUZUMAB OZOGAMICIN,DB05889,jugular foramen meningioma,TxGNN Deep Learning,0.8494929671287537
EMEA/H/C/006468,Xbryk,DENOSUMAB,DB06643,malignant catarrh,TxGNN Deep Learning,0.8493847846984863
EMEA/H/C/006468,Xbryk,DENOSUMAB,DB06643,infectious bovine rhinotracheitis,TxGNN Deep Learning,0.8493847846984863
EMEA/H/C/004029,Lokelma,SODIUM ZIRCONIUM CYCLOSILICATE,DB14048,postmenopausal atrophic vaginitis,TxGNN Deep Learning,0.8493422865867615
EMEA/H/C/004119,Besponsa,INOTUZUMAB OZOGAMICIN,DB05889,cystic neoplasm,TxGNN Deep Learning,0.8493188619613647
EMEA/H/C/003820,Keytruda,PEMBROLIZUMAB,DB09037,"chronic myelogenous leukemia, BCR-ABL1 positive",TxGNN Deep Learning,0.8493167161941528
EMEA/H/C/002345,Revestive,TEDUGLUTIDE,DB08900,steatorrhea (disease),TxGNN Deep Learning,0.8492743372917175
EMEA/H/C/004480,Yescarta,AXICABTAGENE CILOLEUCEL,DB13915,erectile dysfunction (disease),TxGNN Deep Learning,0.8492645621299744
EMEA/H/C/004090,Kymriah,TISAGENLECLEUCEL,DB13881,erectile dysfunction (disease),TxGNN Deep Learning,0.8492645621299744
EMEA/H/C/002737,Adempas,RIOCIGUAT,DB08931,diffuse alopecia areata,TxGNN Deep Learning,0.8492607474327087
EMEA/H/C/004119,Besponsa,INOTUZUMAB OZOGAMICIN,DB05889,epiglottis neoplasm,TxGNN Deep Learning,0.8492382168769836
EMEA/H/C/001215,Brinavess,VERNAKALANT HYDROCHLORIDE,DB06217,methylmalonate semialdehyde dehydrogenase deficiency,TxGNN Deep Learning,0.8492012023925781
EMEA/H/C/004119,Besponsa,INOTUZUMAB OZOGAMICIN,DB05889,benign neoplasm of salivary gland,TxGNN Deep Learning,0.8491804003715515
EMEA/H/C/004119,Besponsa,INOTUZUMAB OZOGAMICIN,DB05889,vestibulocochlear nerve neoplasm,TxGNN Deep Learning,0.8490318655967712
EMEA/H/C/004326,Carmustine medac (previously Carmustine Obvius),CARMUSTINE,DB00262,primary pulmonary diffuse large B-cell lymphoma,TxGNN Deep Learning,0.849010705947876
EMEA/H/C/004326,Carmustine medac (previously Carmustine Obvius),CARMUSTINE,DB00262,thyroid gland diffuse large B-cell lymphoma,TxGNN Deep Learning,0.849010705947876
EMEA/H/C/004699,Onpattro,PATISIRAN SODIUM,DB14582,overactive bladder (disease),TxGNN Deep Learning,0.8490003943443298
EMEA/H/C/000332,Aranesp,DARBEPOETIN ALFA,DB00012,pediatric systemic lupus erythematosus,TxGNN Deep Learning,0.8489993810653687
EMEA/H/C/003791,Imbruvica,IBRUTINIB,DB09053,macroglobulinemia,TxGNN Deep Learning,0.8489976525306702
EMEA/H/C/002572,Tybost,COBICISTAT,DB09065,burning mouth syndrome,TxGNN Deep Learning,0.8489950895309448
